Filename	Vowel	Begin Time (s)	End Time (s)	Duration (ms)	IntMin	IntMinTime	IntMax	IntMaxTime	IntMean	F0 25%	F0 50%	F0 75%	F1 25%	F1 50%	F1 75%	F2 25%	F2 50%	F2 75%	F3 25%	F3 50%	F3 75%	Analyst	Date	Settings	Praat Version	OS
1445_sentences	22113	137.35826164506616	137.4587512293701	100.4895843039435	82.99906710752146	137.42724489795918	84.86446569579859	137.3981257498119	84.11014353587359	153.4280351440098	154.33903961249746	156.09286410476926	1093.6953112890724	1160.1428051122552	882.4925634600546	2707.6162754138113	2616.9057706748504	2086.7006589385583	3224.440123572901	3467.872225573638	3240.1053078779523	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	11112	138.56775681337598	138.63683915517254	69.08234179655892	81.97544868507693	138.60371651937342	82.12443193245967	138.61291499648507	81.9868149268217	164.6145878336855	170.04827230941106	173.2860634496109	567.4103105204738	507.63080874253546	424.3834467970702	587.6634741455722	814.7097666842876	1633.6707188547887	3033.4276149132625	3145.970318521744	3419.899570710425	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	11103	139.63143835913405	139.68622374624044	54.785387106392136	81.19181462000779	139.64724489795918	81.74211838135827	139.65896388672377	81.40901277093077	175.99193895762437	174.17791756728545	172.0412796569518	524.034520622117	534.1649978110079	472.772732651473	2050.64996820584	1988.9652400772566	1996.9898855806257	3033.349660680717	2951.4849964114183	3065.5419648408442	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	21107	140.6557529177032	140.8095389323096	153.7860146063963	79.51918303442051	140.6972448979592	82.02835077628377	140.76330512196225	81.13778678543162	165.2454192631926	164.83328082283415	167.93137679992142	1004.8337895760607	1080.31486724955	996.6851325967712	1573.6100395648662	1339.2053328667535	1267.0024262097093	3080.431508494384	2969.3060878776614	3094.846637050433	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12113	141.8549919727899	141.9394852550382	84.4932822483031	80.62150102100887	141.9172448979592	82.09446288133911	141.89073637540295	81.5718069228702	157.11648986333373	160.45883044662162	164.7354911588782	970.5245651287619	1060.497995551206	452.4237294570832	2604.094606807559	2899.535283986318	1342.2596297144007	3280.2305532179735	3959.7486678088703	3013.946226152752	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	22110	142.93449739201597	142.98872792312528	54.23053110931164	80.6177720058239	142.95724489795919	80.84271938741158	142.9645532249682	80.49351694107153	155.56588259708215	156.7081035329465	157.01651603234987	422.8287974665943	416.9893085480618	384.28651049216546	1598.5520504969945	1778.0253984356923	1979.9606925981443	2884.8951167930363	2955.7738225323487	3252.883943122809	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12107	144.4308491341804	144.48052926543528	49.68013125488824	78.33906890718225	144.4472448979592	78.84547850653395	144.45856611645524	78.54083905756112	158.71252039987223	160.7611055955141	160.70928683368885	751.615440905203	662.351246274806	1081.5991011632434	1226.2709957783302	1263.1609846864897	2614.4833116474706	2832.57825412202	3123.0111577305943	4764.9021941344645	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12215	145.83812333348428	145.89564056461396	57.51723112967966	80.82558118305505	145.8772448979592	81.31659828627457	145.86417160482452	81.0348479942898	174.4595084928229	174.82123152276503	173.778740106282	651.3306140636853	489.6074228768279	763.1921578752332	2026.2132160379654	1353.2151424109916	2206.5319696782035	3674.3544936231538	3082.34418214139	3910.7185966870975	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12212	147.00762096182922	147.090233637421	82.61267559177554	79.36530605871039	147.0672448979592	79.94699107545651	147.03391271174863	79.72191522618877	174.2188897718064	173.12372770187483	173.40321326872618	700.4054370102373	729.1099124064687	613.008995736875	1433.3014576080495	1367.0014230579634	1470.3653752841985	2921.1562157155117	2675.144040769642	2956.1698649486734	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	22201	148.39594129657124	148.51890439189575	122.96309532450778	82.88922605350946	148.4872448979592	84.52422561295712	148.45789442243873	83.93269382438865	170.94676857231994	170.94353623382187	170.6855994348288	1043.2328096640194	1082.3563791857284	1068.457116578484	2742.892397303732	2346.9150056281196	1132.2332510502163	3262.3927903053323	3422.434201870377	3134.2571910882507	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	21103	150.37863558153907	150.49849709865128	119.86151711221282	83.31868077015545	150.4672448979592	83.91818456120953	150.44632817276693	83.62262996233619	163.1094097699156	166.97934379544898	171.12055130805902	932.6911340309833	1226.2562890563247	1196.32020354989	2056.0557677041943	2554.9129887809886	2374.5730663686827	3059.743823436099	3705.845297515859	3536.835581785834	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12220	151.8459918552609	151.87240326348837	26.411408227460242	81.87048259520382	151.8572448979592	81.90181975442528	151.85558367066932	81.3891373923564	188.9649681865629	187.18726385170328	184.51439937293185	339.61081612517205	467.14952524908693	620.6885823120738	1479.6755370606336	1286.3925883282025	952.6463707445129	2762.0232085183934	2777.706579469878	2788.27259819272	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	11101	152.83905050338967	152.90567638307215	66.62587968247635	82.90376985407505	152.8872448979592	83.74111035366589	152.87034673808964	83.43904363286701	169.46141122245174	172.09977104428498	173.35809060389604	549.9516605086677	701.6487449795676	792.5638756275767	1686.4236352799535	1466.529950547889	1227.843986327511	2961.224613348855	2766.8416182617416	2743.44830767364	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	22206	154.17426711490074	154.32735702060836	153.08990570761694	82.25276659133627	154.27794076619884	83.21239399252234	154.23991770819197	82.71701102367136	161.21387909404135	164.1062972798325	166.59156726850193	1052.8470904531596	1100.8903927032288	1091.2934302914616	2439.819286577804	2606.59846583165	1231.4450294575674	3516.4319863272854	3542.215570815068	3152.459303890026	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	21110	155.29926486490075	155.40865637885216	109.39151395140811	81.45512511576926	155.3272448979592	82.62574980612436	155.3599701397892	82.28742359805098	160.54750489136416	162.28228825372727	166.0442248115118	765.0710164949642	1071.6025698933324	1184.047889681457	1936.5310595200908	1963.3636996229825	2350.8830094256805	3202.357771020626	3112.971793340087	3360.030194599949	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12102	156.79274906002834	156.8638566975638	71.10763753544802	83.83965090828497	156.8172448979592	84.33282609421758	156.83432222323285	84.01226023449782	161.6557563533775	162.45595041802045	163.11287754673043	378.388265963573	446.9286383447047	413.833444260366	2283.028988153089	2298.7605070904974	2368.2796594424517	3357.222356187549	3441.4117241531767	3452.44966190568	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12116	157.97551416348838	158.01208380564947	36.56964216108349	79.06019744902122	157.9972448979592	79.63914201637735	157.9904693308345	79.02106429657337	175.58683467657627	170.99811625739628	164.33555187545676	268.7272274636166	1588.5027950806784	2070.8810727741743	2275.4223551000605	2560.957921662712	2465.1429823277954	3164.265963548085	3518.7413144638263	3751.354192519718	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	21109	159.45078163650336	159.5589217762609	108.14013975752346	82.16970473991147	159.52724489795918	82.61214952987095	159.5094179241955	82.43446631894302	165.14191499869966	163.65058639329308	164.1232079213836	1102.477040028816	1071.3417301869367	1043.5958056059287	2398.8624337638666	2499.7944724168733	2460.891330948509	3296.881944963132	3331.4611891552904	3349.661355294518	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	11113	160.57993217952634	160.664444300651	84.51212112467488	80.89497006213263	160.6372448979592	82.3479447216056	160.60650430669935	81.76361020837854	173.9503691869499	173.91840693716549	173.42503866900068	356.74543285803793	376.7795968167731	351.8338430127481	2237.5302476670804	2216.221796280296	2182.535147118233	3193.248331050731	3141.885967545091	3151.719873667144	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12101	161.93814195165913	161.9950280616875	56.88611002835842	77.31400329501794	161.9772448979592	78.34999106506041	161.96303241463812	77.86442592456127	168.87279403092262	164.86727005750447	161.34497777161477	1006.4109755440801	1173.0516197510442	1181.873889980297	2170.77635975111	2461.9281737168153	2498.4575352245365	3457.4801905315876	4156.252497915476	3718.2520524149	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	22114	163.03512803564067	163.14661691515926	111.4888795185891	80.98792627210173	163.09107235105833	81.39771985926316	163.06671386537	81.14840463531392	163.60096132092113	163.0682215987052	164.17014575706935	563.9408980641232	921.670072328417	403.4636816505383	1368.1023508626727	2682.18524139136	1092.3610960021485	2839.087500003612	4203.587645808869	2874.0206151038224	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12204	167.0416538640187	167.09650832726035	54.85446324163945	84.46230219135123	167.05724489795918	84.98041742602263	167.07083614831902	84.71088832823611	179.8733324682724	178.43547102316836	175.1559236916578	1591.9458861101405	514.7834207399618	561.7602369270971	2864.0883777826375	1885.2874157803574	1872.7211337857434	4074.3698807966603	3208.3431611998362	3045.6189118174348	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12115	168.11507042097207	168.24170796576612	126.63754479405043	79.89851265669358	168.16452498208258	82.0243383691532	168.20814682004888	80.77906461221633	148.16050510367117	151.62427308289114	160.86434717630857	500.56038579769915	511.8136814348823	747.3452958859805	651.0139893741134	1073.6303083895862	1486.5600126548622	2831.6365425179947	3073.216262698782	3518.9389440244267	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	11107	169.22612297351674	169.28097743675835	54.85446324161103	81.48193453564022	169.2472448979592	82.12918693729549	169.26293102962094	81.64282856027164	180.02614090872396	176.78734359539615	174.23219964388397	422.19384655034065	503.63268755226875	548.8322285623019	2180.66782848477	2122.742019603661	2101.6883917357845	3320.1536799462992	3247.7586729377754	3042.4642438860496	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	22109	170.41965016225853	170.48144460431374	61.794442055202126	77.03083906365922	170.4372448979592	78.20654426530041	170.46127529317647	77.773222763903	163.26551248708046	160.818978328477	158.38189939259286	415.6248880532221	424.50415026016645	410.32513519946116	1423.4623131161343	1570.2110545848343	1833.7561224359738	3105.6821228149665	2948.6423873303956	2904.5763705904587	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	21101	171.69351336677283	171.8042302380246	110.71687125175345	82.37469496852414	171.7672448979592	83.56166173330692	171.72602072872175	82.9090755468117	163.76046966718255	166.03520725147087	166.64624567316582	581.0585085981928	761.693946924856	745.5584809773405	1548.5482171938556	1200.1155125534221	2726.195554772817	3023.3749447731034	2926.251398810242	4090.6884857203686	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	11116	172.89354035717403	172.93861085399092	45.07049681689068	80.70587157645006	172.92724489795918	82.88227506303335	172.91087291071895	82.14077326064442	184.6823768949035	182.20866139318565	177.05761691178648	358.05377649366756	352.6042961183885	365.99020348782057	2375.364121797417	2336.3953505451855	2342.828343034462	3380.0497267462733	3444.4534258995996	3547.6503992515914	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12115	174.229306778824	174.26111148513343	31.804706309429776	80.23195943316941	174.2472448979592	80.24475806229081	174.24607087057714	79.88299121447159	175.76301728353553	173.91972693392225	172.10402368309795	393.7024657127175	387.2545867780691	358.8672780167532	2209.8842238372367	2203.3989364199583	2171.657889390658	2897.983958415877	3163.3595662209386	3399.180778796323	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12216	175.44970756222068	175.5332314104368	83.52384821611736	82.79808690671389	175.5072448979592	83.81916456515704	175.48990381895854	83.34758484474672	176.39228410260202	176.15249589197782	174.9060756048907	948.7471851854741	1097.84895986248	1136.3137557235216	2443.227561348387	2476.7649039443554	2608.1319424520498	3319.9637658115457	3446.9367192487994	3257.3509824577927	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	22203	176.43619983628946	176.54387702984394	107.6771935544798	81.14875262584256	176.5072448979592	82.07488083869274	176.4850053835	81.52654816769451	176.32918276878283	177.3332689920707	178.23110675306498	892.4565039932621	906.6186065481154	1251.6801356221724	2761.480787412835	2711.4966854769236	2670.63927376363	4633.329567635345	3637.0494106214483	4269.309040893126	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12210	178.81405965803035	178.8500869798492	36.02732181886381	80.16528768589282	178.83724489795918	80.43365340027259	178.83165152014763	80.06349016938272	177.05068800457101	176.2651792191117	173.58070973361916	989.5694310533468	964.4280192891496	971.282862834927	2226.197782574188	2211.993779717843	2298.2264240726795	3138.7843157032553	3098.750745530905	3099.8791359392762	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12202	181.61622821757	181.65410650629093	37.87828872091836	83.58850173783796	181.6372448979592	84.09417098735352	181.63094803590135	83.38283969306579	196.68018122174607	190.70101800147023	186.39494609631672	603.9347368657825	641.6032558379878	624.3321463770819	3180.6241105719823	3198.939871215065	3178.285279873376	4501.966214852882	4480.681647324461	4581.8884945128775	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12213	183.04734265325922	183.0903346573838	42.99200412458504	81.62443503857034	183.0772448979592	81.82189788850766	183.07055773303327	81.55826998550157	179.66784332526194	180.79505680701337	179.71386576020703	1083.7962434659275	1108.3869564520749	1069.4208430048607	3180.6946987034094	3197.806706903164	3230.8032480002444	4495.3053910102135	4625.4314617371865	4216.8361028401105	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	21112	183.94572773898648	184.06551417641714	119.78643743066186	81.69152387980307	183.9772448979592	82.33958161202817	184.00061897524623	82.04798864302711	167.78657750118037	168.73591026581255	170.24443415832133	1099.9855083470447	1101.1498387240479	1124.7699748489954	2345.230566558592	2411.507798927173	2737.1693138982346	3396.5421716310516	3513.8340182819966	3722.8887492060094	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	22107	185.00120964995762	185.16894069636245	167.73104640483893	80.65949958145987	185.0852791757801	81.46406908916526	185.11724489795918	81.0560019189486	160.64076747253898	160.772222202598	163.4147204085249	1052.170550925276	1069.1504483044291	1082.1780473340568	1441.8518125756723	2307.106501849132	2321.0026400826487	2989.5244200832735	3208.8835204757906	3430.6276589461268	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	22211	186.28827483279343	186.4061622322811	117.88739948767102	81.31313332402684	186.36724489795918	81.90287418095599	186.3272448979592	81.63384215437489	170.94725084639197	169.838739146435	166.66802065427567	1058.2403711147742	1174.8577188293589	998.7840822292609	2241.8723402845003	2249.476574052647	1202.0421904034176	3281.031462032677	3293.282564766836	2769.87143337062	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	21111	187.65790145222505	187.74760815227376	89.7067000487084	81.07431372406312	187.7172448979592	81.30114219483468	187.70072034026325	81.15015345492836	179.3858430259519	179.88609699965872	180.1841464554453	618.5495956324626	628.3975004205171	700.5171566011987	3122.0562340979786	3146.6068878248448	3214.771107350177	4450.107030160828	4447.796677050033	4515.034063616589	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	11110	188.6109575848994	188.68807476289462	77.11717799520557	81.9206346621044	188.6672448979592	82.6695836027498	188.64866645740122	82.40681849555378	173.3444053878706	174.37658676294066	173.74005122221658	299.90081676029484	480.2124970682183	478.9261212014558	2201.9034496009567	2128.9122119751214	2048.1212469224856	3125.428254005276	3479.94572519294	3202.3455383125997	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	11120	189.51779542742113	189.5929938402991	75.1984128779668	83.45938850116325	189.5372448979592	84.0070710812705	189.55977762327328	83.8162599235412	168.45017078123297	168.36715818944776	167.99999102361897	1085.771833976274	1090.0023142059736	1097.7613143466833	2363.1034904485473	2398.776256326819	2489.5600611490304	3501.87991156378	3522.038983438705	3589.7577746084125	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	12219	191.4352176406695	191.48936116795701	54.14352728752192	84.18487205399721	191.45724489795919	84.65605463572032	191.4656131816278	84.12372689754083	176.64115262087788	175.739332310366	174.57928291271892	1059.1917714231422	1132.4590195582057	1154.109053166162	2370.7588692703675	2572.9853348162874	2510.1076378393527	3238.001609236798	3465.441748682607	3381.947540980583	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	22207	194.06857050645624	194.1640578290423	95.48732258605241	82.04789541540603	194.0972448979592	83.09557863367638	194.12422466848727	82.6800505318767	177.7882119374263	178.1673960358738	178.76698074100437	959.457074546699	904.7732841300008	815.2103748415984	3119.3073178665727	3050.8783103663777	2443.854810652606	--undefined--	4886.957057774794	4041.2110026664054	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	11117	195.09042198992117	195.17355847561822	83.13648569705379	81.68484439230377	195.14724489795918	82.27467898588748	195.13022197751167	81.97298698079179	167.80285136184378	168.695861386923	170.09436105424368	1000.0614581891153	1074.8224729030296	1087.9696609266202	2517.448016923953	2359.567971075165	2256.603056380496	3361.1735769956167	3412.9084063507303	3493.381770185698	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	11106	196.85174980778825	196.89679560483145	45.04579704320122	82.15783307731397	196.8772448979592	82.31581713581346	196.87129784284272	82.04899664869701	189.44261252586435	188.45577658925117	186.66150839824132	417.820975275054	446.4765775064966	417.741157749447	2136.894746514715	2024.1128768995395	2001.2409454168696	3227.588050406346	3298.156337472219	3323.7264957353455	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1445_sentences	22103	199.7496011897001	199.86002548877335	110.42429907325868	82.7840321268452	199.7772448979592	83.81846565504046	199.8171550928684	83.43333206136373	157.61750190633276	161.56400981224192	165.4546122033025	1028.9600483802508	1091.0978731514913	1083.531228692438	2446.9787282806187	2444.8384795182587	1696.3161631997482	3461.5805721714382	3440.3601638698915	3144.5138918353864	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	12206	30.90688476515886	30.954422093051342	47.53732789248133	76.09241612245042	30.93499999999999	76.42814879506196	30.928314033623657	75.89724387753513	--undefined--	119.6194721996389	117.180560717825	444.8087962557259	482.3261350412775	459.22213582700914	1741.5417985872846	1704.9266187900323	1664.7141418272927	3212.9000738267414	3319.539629491528	3344.7436201300075	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	12114	33.273288227577055	33.34459402082865	71.30579325159658	78.74077585886978	33.324999999999996	80.90643719495279	33.30624217738865	80.1101275892461	132.88322861486756	128.73129483796737	123.23976528502743	759.1157328989128	653.1539010903873	618.3354690085068	1206.3291291347307	1152.0937029449383	1171.441246563414	3282.85974136884	3434.274288847528	3144.3753586649927	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	21105	35.431804813155956	35.616685051552295	184.88023839633883	81.66846579425564	35.48499999999999	82.29937490747987	35.53972469675722	81.96782976822686	115.87147225993942	114.76208720826378	113.4124166457392	486.4553492921909	490.3744689781316	494.29431854797616	1681.0159373712418	785.2665088570493	672.7983319402347	3803.9868030300754	3062.5670049316777	3168.8243404084947	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	22106	37.69485033379272	37.781358458327475	86.50812453475254	81.16832482423376	37.754999999999995	81.69674169555438	37.7374809298522	81.36595082309091	118.31245807095824	117.11773186157924	115.94805655479723	497.37655978419053	500.0744652000128	486.0521891317458	1196.1841455540202	1201.2873083069298	1153.2384071300162	3285.59231515796	3317.8753903765264	3400.376794144693	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	22105	39.94590142501818	40.093500770911106	147.5993458929281	78.39613637303846	40.05499999999999	78.87820157766579	40.03193874044607	78.63541565152956	110.98805511767273	114.44334395323297	116.09192171168091	413.8500265843669	439.73774804789684	434.69129919275923	2107.2839836353623	2366.7265046879756	2479.81260452169	3247.5872193477408	3434.451690914014	3878.27135389065	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	12214	42.43491018561981	42.49399550056178	59.085314941967226	78.14606148859288	42.474999999999994	80.5841576017211	42.45513277907277	79.45995272970737	127.71764748454606	123.22018336665855	119.51005558110285	521.7466976149792	526.4050555415397	1393.3415229008076	1430.397067253364	1452.50785762824	2842.5038148901267	2941.6623035160383	2911.919537041403	4214.108540227724	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	22102	44.52820343135068	44.68996158865083	161.75815730014875	77.335557784069	44.574999999999996	78.39718072081905	44.630528981905556	77.9456421805432	110.94961083439968	109.74955625346121	109.75886605135696	470.1678988680918	462.63675737010726	501.82729882107606	1061.3272425889131	1625.206993969592	1619.9292745367084	3563.747523118842	3557.566570023885	3633.0467740984786	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	21108	46.95122074979903	47.10668293091683	155.4621811178052	81.69482214018836	47.065	83.3351222341364	47.03025494908572	82.8691647063163	113.05665217988295	117.24586661080008	124.31836370356943	483.0245947214975	488.79238422771374	539.7746468933434	3228.140018853198	672.6713685784197	823.1026556620587	4421.705319867101	3491.3058936203165	3506.1142146463485	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	12108	49.1046415630052	49.16341117362488	58.76961061967734	76.03911330368615	49.12499999999999	76.33362024219885	49.13538481216546	76.06882563814737	121.22439766254702	120.76729723514181	120.0647694343148	321.73440462652457	329.2588475881628	356.01630612877335	2406.6205820424893	2258.5701297492474	2322.55105797232	3037.0906409149184	3043.137718629217	3053.9676241190477	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	22101	51.25515905994578	51.456630245915605	201.4711859698224	75.50305546689364	51.326611600973095	76.9499728159423	51.404999999999994	76.05068613717201	118.37263487116236	121.67936048931448	120.5307269618212	421.5351298147658	421.29427085975783	444.0438528376691	2335.540977825632	2275.9526572642267	2293.5477164261606	3493.218583029587	3470.494529794878	3600.3310612591044	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	12211	53.47020519154588	53.52057298803833	50.367796492452044	77.28905836029338	53.48499999999999	78.55775819273772	53.49795450731682	77.98979181776573	118.23006758514559	114.5361832485011	109.17824941164794	292.47884098479426	302.87799629678807	262.32424861387403	2894.344555639341	2640.2305083683796	2398.972271247948	3659.343308735447	3684.3041255963144	3775.1295055244727	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	12217	55.62506956384776	55.6880292978863	62.95973403854305	83.17414798017663	55.665	84.39831243233363	55.64967047015065	83.6559363785002	134.2383363017707	129.77219568983674	125.76027628364896	557.5813546480504	583.8785822634353	583.5225984854508	1527.376581633483	1451.4173924117292	1390.018854864857	3042.886798645738	3194.3052469659838	3361.6295383363113	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	21108	58.74592462215483	58.93189807246399	185.9734503091559	78.24556528117532	58.885	80.00673734001704	58.843249837356005	79.33416182833791	117.76957293844896	123.0113885170712	122.89967878539842	352.6113964892243	472.4378712518007	576.9745753789547	1312.5583249292922	3277.1248445461497	3142.374251997261	3027.2179751613	4464.152583976176	4199.645833391613	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
1446_sentences	12105	61.706186612244096	61.748805484054095	42.61887180999935	76.39093227433143	61.735	76.56495058613822	61.729244249436846	76.25965500542907	133.37178988778976	127.02106808693388	124.85871386232829	403.3007524733513	327.8542811461734	537.494468275931	1457.6636907444602	1448.4124140075487	1829.6837056647962	3395.162574104762	3386.809928741734	3502.27693444362	jrm	Wed Jul 30 16:40:06 2014	Max formant: 5500 Hz, Number of formants: 4, Window length: 0.025 s	5.3.16	Linux
